user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method
U147254,40,Female,France,Europe,Premium,17.99,2023-09-14,2024-08-16 00:00:00,Wallet
U147255,40,Female,Brazil,South America,Premium,17.99,2022-09-30,2026-02-07,Bank Transfer
U147256,21,Male,Nigeria,Africa,Standard,13.99,2023-01-17,2024-08-18 00:00:00,Wallet
U147257,40,Male,Germany,Europe,Basic,8.99,2023-02-03,2026-02-07,Bank Transfer
U147258,60,Female,India,Asia,Basic,8.99,2023-10-27,2026-02-07,Bank Transfer
U147259,40,Male,South Africa,Africa,Basic,8.99,2024-04-24,2026-02-07,Card
U147260,50,Male,UK,Europe,Basic,8.99,2023-05-26,2026-02-07,Card
U147261,21,Female,Nigeria,Africa,Basic,8.99,2024-01-24,2024-11-18 00:00:00,Wallet
U147262,40,Female,France,Europe,Basic,8.99,2023-01-25,2026-02-07,Bank Transfer
U147263,21,Male,Brazil,South America,Basic,8.99,2022-05-19,2026-02-07,Card
U147264,40,Female,UK,Europe,Basic,8.99,2022-06-20,2022-11-12 00:00:00,Wallet
U147265,40,Male,Canada,North America,Basic,8.99,2024-03-02,2024-04-23 00:00:00,Wallet
U147266,60,Male,Japan,Asia,Standard,13.99,2023-05-22,2026-02-07,Card
U147267,50,Male,France,Europe,Standard,13.99,2023-05-22,2026-02-07,Wallet
U147268,30,Male,Canada,North America,Standard,13.99,2022-05-26,2026-02-07,Bank Transfer
U147269,60,Female,USA,North America,Basic,8.99,2023-03-13,2024-06-30 00:00:00,Bank Transfer
U147270,21,Male,USA,North America,Standard,13.99,2022-03-19,2022-11-22 00:00:00,Bank Transfer
U147271,40,Male,South Africa,Africa,Basic,8.99,2023-02-05,2026-02-07,Bank Transfer
U147272,17,Male,Germany,Europe,Basic,8.99,2023-10-26,2024-01-29 00:00:00,Card
U147273,17,Female,Nigeria,Africa,Standard,13.99,2023-10-19,2026-02-07,Card
U147274,40,Female,Germany,Europe,Basic,8.99,2024-01-28,2026-02-07,Card
U147275,40,Female,Brazil,South America,Basic,8.99,2022-05-17,2026-02-07,Card
U147276,30,Male,USA,North America,Basic,8.99,2023-03-12,2023-06-06 00:00:00,Card
U147277,40,Male,Japan,Asia,Basic,8.99,2023-05-14,2026-02-07,Card
U147278,17,Female,UK,Europe,Standard,13.99,2022-07-11,2026-02-07,Bank Transfer
U147279,30,Female,Japan,Asia,Standard,13.99,2022-01-03,2026-02-07,Wallet
U147280,60,Female,USA,North America,Premium,17.99,2023-03-11,2026-02-07,Bank Transfer
U147281,17,Female,USA,North America,Premium,17.99,2023-02-05,2026-02-07,Wallet
U147282,50,Male,Nigeria,Africa,Basic,8.99,2024-01-23,2026-02-07,Card
U147283,21,Male,India,Asia,Standard,13.99,2024-05-30,2026-02-07,Card
U147284,21,Female,India,Asia,Premium,17.99,2023-09-22,2026-02-07,Wallet
U147285,50,Male,Japan,Asia,Premium,17.99,2022-12-18,2026-02-07,Wallet
U147286,60,Male,USA,North America,Basic,8.99,2023-02-26,2026-02-07,Card
U147287,60,Female,Canada,North America,Standard,13.99,2023-06-30,2026-02-07,Bank Transfer
U147288,40,Female,USA,North America,Basic,8.99,2022-08-13,2026-02-07,Card
U147289,50,Female,France,Europe,Standard,13.99,2023-06-25,2026-02-07,Wallet
U147290,21,Female,Canada,North America,Standard,13.99,2022-01-06,2022-09-05 00:00:00,Wallet
U147291,17,Female,Nigeria,Africa,Standard,13.99,2024-02-01,2026-02-07,Card
U147292,40,Male,Nigeria,Africa,Premium,17.99,2024-05-06,2026-02-07,Bank Transfer
U147293,60,Female,Brazil,South America,Standard,13.99,2022-07-24,2026-02-07,Wallet
U147294,40,Male,South Africa,Africa,Standard,13.99,2022-01-15,2026-02-07,Wallet
U147295,30,Female,UK,Europe,Standard,13.99,2022-03-02,2026-02-07,Wallet
U147296,40,Male,Nigeria,Africa,Standard,13.99,2023-09-05,2023-10-27 00:00:00,Bank Transfer
U147297,40,Male,UK,Europe,Premium,17.99,2022-11-08,2026-02-07,Wallet
U147298,60,Male,France,Europe,Premium,17.99,2024-01-20,2026-02-07,Bank Transfer
U147299,50,Female,USA,North America,Standard,13.99,2023-11-26,2026-02-07,Bank Transfer
U147300,30,Female,Germany,Europe,Basic,8.99,2023-05-22,2023-07-04 00:00:00,Wallet
U147301,50,Female,Germany,Europe,Basic,8.99,2022-12-04,2024-07-20 00:00:00,Bank Transfer
U147302,50,Female,USA,North America,Basic,8.99,2023-01-23,2026-02-07,Card
U147303,21,Male,Germany,Europe,Basic,8.99,2023-08-28,2026-02-07,Card
U147304,17,Male,Germany,Europe,Basic,8.99,2022-11-25,2023-05-17 00:00:00,Wallet
U147305,21,Male,UK,Europe,Basic,8.99,2023-06-15,2026-02-07,Bank Transfer
U147306,21,Female,USA,North America,Standard,13.99,2022-06-21,2023-12-16 00:00:00,Card
U147307,17,Male,Nigeria,Africa,Premium,17.99,2023-12-05,2026-02-07,Wallet
U147308,21,Male,Canada,North America,Basic,8.99,2023-11-22,2026-02-07,Card
U147309,50,Female,Japan,Asia,Premium,17.99,2022-05-22,2022-12-21 00:00:00,Wallet
U147310,30,Male,Canada,North America,Standard,13.99,2023-09-21,2026-02-07,Bank Transfer
U147311,17,Female,Germany,Europe,Premium,17.99,2024-03-14,2026-02-07,Bank Transfer
U147312,21,Female,France,Europe,Standard,13.99,2023-02-09,2026-02-07,Wallet
U147313,21,Female,Canada,North America,Basic,8.99,2022-05-06,2026-02-07,Bank Transfer
U147314,21,Female,Canada,North America,Standard,13.99,2023-03-29,2026-02-07,Card
U147315,50,Male,USA,North America,Standard,13.99,2022-09-29,2026-02-07,Card
U147316,21,Female,Canada,North America,Basic,8.99,2023-01-20,2026-02-07,Bank Transfer
U147317,30,Male,India,Asia,Standard,13.99,2023-05-27,2026-02-07,Wallet
U147318,30,Male,Nigeria,Africa,Basic,8.99,2024-02-11,2026-02-07,Card
U147319,21,Female,France,Europe,Basic,8.99,2024-05-17,2026-02-07,Card
U147320,60,Female,India,Asia,Standard,13.99,2023-11-16,2026-02-07,Card
U147321,50,Male,Nigeria,Africa,Basic,8.99,2024-05-17,2026-02-07,Wallet
U147322,40,Male,USA,North America,Standard,13.99,2024-01-27,2025-07-03 00:00:00,Card
U147323,21,Female,Brazil,South America,Premium,17.99,2022-02-20,2026-02-07,Card
U147324,30,Female,India,Asia,Basic,8.99,2024-03-05,2026-02-07,Card
U147325,17,Male,Germany,Europe,Basic,8.99,2022-06-28,2023-08-09 00:00:00,Card
U147326,50,Male,UK,Europe,Standard,13.99,2022-06-11,2026-02-07,Wallet
U147327,30,Female,France,Europe,Premium,17.99,2023-05-14,2026-02-07,Wallet
U147328,21,Male,UK,Europe,Premium,17.99,2023-03-20,2026-02-07,Card
U147329,40,Male,Nigeria,Africa,Standard,13.99,2022-02-03,2023-01-10 00:00:00,Card
U147330,30,Female,Japan,Asia,Standard,13.99,2022-08-01,2026-02-07,Card
U147331,30,Male,Canada,North America,Basic,8.99,2022-06-02,2023-03-14 00:00:00,Card
U147332,30,Male,Canada,North America,Basic,8.99,2022-06-13,2026-02-07,Bank Transfer
U147333,17,Male,Japan,Asia,Basic,8.99,2023-05-06,2024-12-06 00:00:00,Bank Transfer
U147334,60,Female,Canada,North America,Standard,13.99,2023-09-02,2026-02-07,Bank Transfer
U147335,30,Female,Japan,Asia,Standard,13.99,2023-05-07,2024-10-13 00:00:00,Bank Transfer
U147336,30,Female,Japan,Asia,Basic,8.99,2024-03-22,2025-11-11 00:00:00,Card
U147337,50,Male,UK,Europe,Premium,17.99,2023-10-05,2026-02-07,Wallet
U147338,21,Female,USA,North America,Basic,8.99,2024-01-01,2026-02-07,Card
U147339,40,Male,Japan,Asia,Standard,13.99,2022-11-10,2026-02-07,Bank Transfer
U147340,60,Female,Germany,Europe,Premium,17.99,2023-03-06,2023-08-23 00:00:00,Bank Transfer
U147341,50,Female,Japan,Asia,Standard,13.99,2024-04-23,2026-02-07,Wallet
U147342,50,Female,Germany,Europe,Basic,8.99,2023-06-04,2026-02-07,Bank Transfer
U147343,21,Male,Brazil,South America,Basic,8.99,2022-05-09,2026-02-07,Bank Transfer
U147344,50,Male,Brazil,South America,Basic,8.99,2022-02-28,2023-03-03 00:00:00,Card
U147345,40,Male,Japan,Asia,Basic,8.99,2023-10-08,2025-05-27 00:00:00,Wallet
U147346,40,Female,Canada,North America,Basic,8.99,2024-01-05,2026-02-07,Bank Transfer
U147347,17,Male,France,Europe,Standard,13.99,2023-03-06,2024-03-05 00:00:00,Card
U147348,40,Female,UK,Europe,Standard,13.99,2023-04-25,2026-02-07,Wallet
U147349,21,Male,South Africa,Africa,Basic,8.99,2022-03-27,2026-02-07,Bank Transfer
U147350,21,Female,France,Europe,Standard,13.99,2023-04-07,2026-02-07,Wallet
U147351,50,Male,Nigeria,Africa,Basic,8.99,2024-03-05,2026-02-07,Wallet
U147352,21,Female,USA,North America,Basic,8.99,2022-04-21,2022-10-03 00:00:00,Wallet
U147353,60,Female,Germany,Europe,Premium,17.99,2024-03-18,2026-02-07,Card
U147354,21,Male,USA,North America,Standard,13.99,2023-09-01,2026-02-07,Bank Transfer
U147355,17,Female,Nigeria,Africa,Premium,17.99,2023-08-08,2026-02-07,Card
U147356,40,Male,South Africa,Africa,Basic,8.99,2023-12-12,2026-02-07,Bank Transfer
U147357,21,Female,France,Europe,Standard,13.99,2024-06-16,2026-02-07,Card
U147358,60,Male,France,Europe,Standard,13.99,2023-11-14,2026-02-07,Wallet
U147359,17,Male,Germany,Europe,Premium,17.99,2023-03-06,2026-02-07,Wallet
U147360,50,Male,UK,Europe,Premium,17.99,2022-07-25,2026-02-07,Wallet
U147361,30,Male,UK,Europe,Basic,8.99,2023-06-14,2026-02-07,Wallet
U147362,40,Female,Japan,Asia,Standard,13.99,2024-02-05,2025-03-05 00:00:00,Bank Transfer
U147363,40,Male,Japan,Asia,Premium,17.99,2023-05-28,2026-02-07,Bank Transfer
U147364,17,Male,India,Asia,Standard,13.99,2022-05-13,2026-02-07,Wallet
U147365,40,Male,USA,North America,Basic,8.99,2022-02-11,2026-02-07,Wallet
U147366,60,Male,Germany,Europe,Premium,17.99,2024-03-20,2026-02-07,Card
U147367,50,Female,UK,Europe,Premium,17.99,2022-05-02,2026-02-07,Bank Transfer
U147368,21,Female,Japan,Asia,Basic,8.99,2023-08-22,2025-03-31 00:00:00,Card
U147369,50,Female,Germany,Europe,Premium,17.99,2024-05-02,2026-02-07,Wallet
U147370,60,Male,France,Europe,Standard,13.99,2023-06-23,2026-02-07,Wallet
U147371,17,Male,South Africa,Africa,Standard,13.99,2022-09-10,2026-02-07,Bank Transfer
U147372,21,Male,Nigeria,Africa,Basic,8.99,2023-04-13,2023-09-28 00:00:00,Bank Transfer
U147373,60,Male,UK,Europe,Basic,8.99,2023-02-25,2026-02-07,Wallet
U147374,21,Female,USA,North America,Basic,8.99,2023-10-19,2025-03-11 00:00:00,Card
U147375,50,Male,South Africa,Africa,Basic,8.99,2022-02-24,2026-02-07,Wallet
U147376,60,Female,Brazil,South America,Standard,13.99,2024-05-04,2024-12-13 00:00:00,Card
U147377,60,Female,South Africa,Africa,Basic,8.99,2023-01-07,2023-11-27 00:00:00,Bank Transfer
U147378,40,Male,UK,Europe,Premium,17.99,2023-04-06,2026-02-07,Bank Transfer
U147379,40,Male,Germany,Europe,Premium,17.99,2022-04-27,2026-02-07,Card
U147380,17,Male,France,Europe,Basic,8.99,2023-10-14,2024-07-23 00:00:00,Card
U147381,17,Female,Japan,Asia,Standard,13.99,2023-10-11,2026-02-07,Wallet
U147382,40,Male,USA,North America,Basic,8.99,2023-08-25,2026-02-07,Wallet
U147383,40,Male,Brazil,South America,Premium,17.99,2022-01-28,2026-02-07,Bank Transfer
U147384,60,Female,USA,North America,Standard,13.99,2022-12-03,2023-09-11 00:00:00,Bank Transfer
U147385,50,Female,France,Europe,Basic,8.99,2022-06-24,2022-10-11 00:00:00,Bank Transfer
U147386,17,Female,Japan,Asia,Standard,13.99,2022-03-21,2026-02-07,Bank Transfer
U147387,30,Male,Germany,Europe,Premium,17.99,2022-01-16,2026-02-07,Bank Transfer
U147388,21,Female,Brazil,South America,Premium,17.99,2022-01-31,2026-02-07,Bank Transfer
U147389,60,Female,Canada,North America,Basic,8.99,2022-02-27,2026-02-07,Bank Transfer
U147390,50,Male,Canada,North America,Basic,8.99,2024-06-14,2026-02-07,Card
U147391,60,Female,USA,North America,Standard,13.99,2023-06-07,2026-02-07,Wallet
U147392,60,Female,Germany,Europe,Basic,8.99,2023-12-23,2026-02-07,Bank Transfer
U147393,17,Female,Brazil,South America,Basic,8.99,2023-07-05,2024-04-05 00:00:00,Bank Transfer
U147394,40,Male,Brazil,South America,Basic,8.99,2022-04-06,2026-02-07,Bank Transfer
U147395,60,Female,South Africa,Africa,Basic,8.99,2023-08-11,2026-02-07,Bank Transfer
U147396,21,Female,Brazil,South America,Premium,17.99,2022-08-22,2026-02-07,Card
U147397,40,Female,Brazil,South America,Premium,17.99,2023-02-07,2026-02-07,Bank Transfer
U147398,50,Male,Nigeria,Africa,Premium,17.99,2023-12-20,2026-02-07,Bank Transfer
U147399,30,Female,USA,North America,Standard,13.99,2023-12-09,2026-02-07,Wallet
U147400,60,Female,Brazil,South America,Standard,13.99,2023-02-07,2026-02-07,Card
U147401,17,Female,Brazil,South America,Basic,8.99,2024-06-13,2026-02-07,Bank Transfer
U147402,17,Male,Japan,Asia,Basic,8.99,2022-04-29,2023-02-12 00:00:00,Card
U147403,60,Male,UK,Europe,Premium,17.99,2024-05-26,2026-02-07,Bank Transfer
U147404,30,Male,Nigeria,Africa,Basic,8.99,2023-01-30,2026-02-07,Card
U147405,21,Male,Germany,Europe,Standard,13.99,2022-04-24,2026-02-07,Wallet
U147406,21,Male,Canada,North America,Standard,13.99,2023-04-15,2026-02-07,Card
U147407,30,Male,USA,North America,Standard,13.99,2023-09-11,2026-02-07,Bank Transfer
U147408,40,Female,Canada,North America,Premium,17.99,2023-02-05,2026-02-07,Card
U147409,60,Female,Canada,North America,Basic,8.99,2023-06-07,2024-04-09 00:00:00,Wallet
U147410,40,Male,France,Europe,Premium,17.99,2024-02-23,2026-02-07,Bank Transfer
U147411,30,Male,India,Asia,Basic,8.99,2022-11-08,2023-09-22 00:00:00,Wallet
U147412,40,Female,South Africa,Africa,Premium,17.99,2023-05-24,2026-02-07,Card
U147413,50,Female,UK,Europe,Basic,8.99,2024-01-03,2026-02-07,Card
U147414,30,Male,India,Asia,Standard,13.99,2024-01-23,2026-02-07,Wallet
U147415,40,Female,Japan,Asia,Basic,8.99,2023-05-20,2026-02-07,Card
U147416,40,Female,South Africa,Africa,Basic,8.99,2024-02-03,2026-02-07,Bank Transfer
U147417,17,Female,India,Asia,Premium,17.99,2023-02-15,2026-02-07,Wallet
U147418,21,Male,India,Asia,Standard,13.99,2022-01-04,2026-02-07,Card
U147419,50,Female,Japan,Asia,Standard,13.99,2022-07-23,2026-02-07,Card
U147420,40,Male,Canada,North America,Basic,8.99,2023-11-18,2026-02-07,Wallet
U147421,40,Female,India,Asia,Premium,17.99,2023-10-21,2026-02-07,Card
U147422,40,Male,Japan,Asia,Basic,8.99,2022-12-06,2024-03-23 00:00:00,Wallet
U147423,21,Female,Canada,North America,Premium,17.99,2023-01-12,2026-02-07,Wallet
U147424,40,Male,Germany,Europe,Standard,13.99,2023-02-07,2023-10-24 00:00:00,Card
U147425,17,Female,Canada,North America,Standard,13.99,2022-10-08,2026-02-07,Bank Transfer
U147426,21,Male,Canada,North America,Standard,13.99,2023-04-15,2026-02-07,Card
U147427,50,Female,Germany,Europe,Standard,13.99,2024-03-04,2026-02-07,Bank Transfer
U147428,60,Male,UK,Europe,Standard,13.99,2023-10-22,2025-04-02 00:00:00,Bank Transfer
U147429,50,Male,UK,Europe,Standard,13.99,2023-11-11,2026-02-07,Bank Transfer
U147430,21,Male,Brazil,South America,Standard,13.99,2024-05-23,2026-02-07,Wallet
U147431,60,Female,UK,Europe,Basic,8.99,2022-07-13,2026-02-07,Wallet
U147432,17,Male,Brazil,South America,Premium,17.99,2023-12-04,2026-02-07,Bank Transfer
U147433,17,Female,UK,Europe,Standard,13.99,2022-07-20,2026-02-07,Card
U147434,50,Male,Germany,Europe,Standard,13.99,2022-02-04,2026-02-07,Card
U147435,21,Male,Nigeria,Africa,Standard,13.99,2024-04-27,2026-02-07,Card
U147436,40,Male,USA,North America,Basic,8.99,2023-07-21,2026-02-07,Bank Transfer
U147437,30,Male,UK,Europe,Basic,8.99,2022-08-27,2026-02-07,Wallet
U147438,60,Female,Canada,North America,Standard,13.99,2024-02-06,2026-02-07,Wallet
U147439,50,Male,UK,Europe,Basic,8.99,2024-05-30,2026-02-07,Wallet
U147440,17,Female,UK,Europe,Basic,8.99,2022-04-07,2026-02-07,Wallet
U147441,17,Female,Japan,Asia,Premium,17.99,2024-05-18,2026-02-07,Card
U147442,40,Male,Nigeria,Africa,Standard,13.99,2022-09-28,2026-02-07,Wallet
U147443,17,Male,Brazil,South America,Standard,13.99,2023-06-18,2026-02-07,Bank Transfer
U147444,50,Female,Germany,Europe,Basic,8.99,2022-08-26,2023-01-21 00:00:00,Bank Transfer
U147445,60,Male,Germany,Europe,Standard,13.99,2023-01-05,2026-02-07,Card
U147446,30,Female,India,Asia,Basic,8.99,2023-07-17,2025-01-05 00:00:00,Bank Transfer
U147447,40,Male,UK,Europe,Standard,13.99,2022-04-24,2026-02-07,Bank Transfer
U147448,50,Female,Japan,Asia,Standard,13.99,2023-01-20,2026-02-07,Wallet
U147449,60,Male,Canada,North America,Standard,13.99,2022-01-15,2026-02-07,Bank Transfer
U147450,21,Male,Japan,Asia,Premium,17.99,2023-02-27,2023-06-04 00:00:00,Wallet
U147451,50,Male,USA,North America,Basic,8.99,2022-02-22,2026-02-07,Wallet
U147452,17,Male,UK,Europe,Standard,13.99,2023-06-20,2026-02-07,Wallet
U147453,17,Male,South Africa,Africa,Basic,8.99,2024-05-08,2026-02-07,Card
U147454,17,Female,South Africa,Africa,Premium,17.99,2024-04-28,2026-02-07,Card
U147455,21,Male,South Africa,Africa,Basic,8.99,2024-05-10,2026-02-07,Wallet
U147456,40,Male,Japan,Asia,Basic,8.99,2022-07-03,2026-02-07,Card
U147457,17,Male,South Africa,Africa,Standard,13.99,2022-08-19,2026-02-07,Card
U147458,40,Female,Brazil,South America,Premium,17.99,2022-12-10,2026-02-07,Bank Transfer
U147459,17,Male,Japan,Asia,Standard,13.99,2023-12-15,2025-06-23 00:00:00,Bank Transfer
U147460,50,Female,Brazil,South America,Premium,17.99,2022-08-26,2026-02-07,Card
U147461,60,Male,Japan,Asia,Standard,13.99,2023-11-16,2026-02-07,Bank Transfer
U147462,30,Female,South Africa,Africa,Basic,8.99,2022-11-01,2026-02-07,Wallet
U147463,40,Male,Nigeria,Africa,Basic,8.99,2024-03-07,2026-02-07,Bank Transfer
U147464,21,Female,France,Europe,Basic,8.99,2023-09-24,2024-04-19 00:00:00,Bank Transfer
U147465,60,Male,South Africa,Africa,Basic,8.99,2022-09-14,2026-02-07,Card
U147466,40,Female,Nigeria,Africa,Standard,13.99,2022-07-21,2026-02-07,Card
U147467,60,Female,Nigeria,Africa,Basic,8.99,2023-02-18,2024-06-02 00:00:00,Wallet
U147468,50,Male,South Africa,Africa,Standard,13.99,2022-11-05,2026-02-07,Bank Transfer
U147469,17,Male,South Africa,Africa,Standard,13.99,2022-01-18,2026-02-07,Card
U147470,21,Male,South Africa,Africa,Basic,8.99,2022-06-12,2026-02-07,Bank Transfer
U147471,30,Male,Germany,Europe,Premium,17.99,2022-07-14,2026-02-07,Bank Transfer
U147472,17,Male,Japan,Asia,Premium,17.99,2022-10-20,2026-02-07,Card
U147473,21,Female,India,Asia,Basic,8.99,2023-03-21,2026-02-07,Card
U147474,30,Female,Germany,Europe,Premium,17.99,2022-05-24,2026-02-07,Bank Transfer
U147475,60,Female,India,Asia,Basic,8.99,2023-02-10,2026-02-07,Bank Transfer
U147476,60,Female,Brazil,South America,Standard,13.99,2022-12-19,2026-02-07,Card
U147477,21,Female,Japan,Asia,Basic,8.99,2024-02-04,2024-04-23 00:00:00,Bank Transfer
U147478,17,Male,Canada,North America,Premium,17.99,2022-02-16,2026-02-07,Card
U147479,60,Female,Brazil,South America,Standard,13.99,2023-06-20,2026-02-07,Wallet
U147480,17,Female,South Africa,Africa,Premium,17.99,2023-10-12,2026-02-07,Card
U147481,21,Female,UK,Europe,Standard,13.99,2022-02-03,2026-02-07,Bank Transfer
U147482,50,Female,Canada,North America,Basic,8.99,2023-04-07,2026-02-07,Card
U147483,21,Male,South Africa,Africa,Standard,13.99,2023-09-05,2026-02-07,Wallet
U147484,40,Female,USA,North America,Standard,13.99,2023-10-01,2024-04-13 00:00:00,Bank Transfer
U147485,50,Male,USA,North America,Basic,8.99,2022-09-06,2026-02-07,Card
U147486,21,Female,USA,North America,Premium,17.99,2022-10-02,2026-02-07,Wallet
U147487,17,Male,France,Europe,Standard,13.99,2024-01-23,2026-02-07,Bank Transfer
U147488,17,Male,USA,North America,Premium,17.99,2022-09-12,2026-02-07,Bank Transfer
U147489,60,Female,France,Europe,Premium,17.99,2023-06-16,2026-02-07,Wallet
U147490,40,Female,Japan,Asia,Premium,17.99,2023-05-18,2026-02-07,Bank Transfer
U147491,60,Female,Germany,Europe,Basic,8.99,2022-06-26,2023-08-14 00:00:00,Wallet
U147492,30,Male,Japan,Asia,Standard,13.99,2024-04-08,2025-07-06 00:00:00,Bank Transfer
U147493,21,Female,Japan,Asia,Basic,8.99,2024-02-12,2026-02-07,Card
U147494,60,Female,USA,North America,Standard,13.99,2024-02-28,2026-02-07,Wallet
U147495,17,Male,USA,North America,Standard,13.99,2022-02-05,2026-02-07,Bank Transfer
U147496,60,Male,France,Europe,Basic,8.99,2022-03-16,2026-02-07,Wallet
U147497,60,Female,UK,Europe,Premium,17.99,2022-03-21,2026-02-07,Card
U147498,21,Male,India,Asia,Standard,13.99,2024-02-20,2026-02-07,Card
U147499,21,Female,France,Europe,Standard,13.99,2023-04-18,2026-02-07,Card
U147500,21,Male,Brazil,South America,Basic,8.99,2024-03-02,2026-02-07,Card
U147501,17,Female,USA,North America,Basic,8.99,2023-12-15,2026-02-07,Bank Transfer
U147502,30,Female,Nigeria,Africa,Basic,8.99,2024-05-04,2025-07-08 00:00:00,Bank Transfer
U147503,40,Female,India,Asia,Standard,13.99,2022-07-07,2023-09-18 00:00:00,Wallet
U147504,30,Female,France,Europe,Standard,13.99,2023-04-09,2023-12-02 00:00:00,Bank Transfer
U147505,50,Female,Germany,Europe,Standard,13.99,2023-02-10,2026-02-07,Wallet
U147506,17,Male,Nigeria,Africa,Basic,8.99,2023-11-05,2025-03-23 00:00:00,Bank Transfer
U147507,50,Male,South Africa,Africa,Basic,8.99,2022-11-20,2026-02-07,Bank Transfer
U147508,17,Male,Germany,Europe,Premium,17.99,2024-04-16,2026-02-07,Wallet
U147509,40,Female,Brazil,South America,Premium,17.99,2022-02-20,2026-02-07,Card
U147510,30,Female,UK,Europe,Basic,8.99,2023-07-11,2025-03-02 00:00:00,Bank Transfer
U147511,40,Female,Japan,Asia,Basic,8.99,2024-02-13,2026-02-07,Bank Transfer
U147512,40,Female,South Africa,Africa,Premium,17.99,2023-12-25,2026-02-07,Bank Transfer
U147513,50,Female,Canada,North America,Basic,8.99,2023-06-11,2023-09-01 00:00:00,Card
U147514,17,Male,UK,Europe,Standard,13.99,2024-01-26,2026-02-07,Card
U147515,50,Male,India,Asia,Basic,8.99,2024-04-27,2024-07-08 00:00:00,Wallet
U147516,21,Female,Germany,Europe,Premium,17.99,2022-10-03,2026-02-07,Bank Transfer
U147517,40,Female,France,Europe,Premium,17.99,2022-12-23,2026-02-07,Wallet
U147518,60,Male,Nigeria,Africa,Basic,8.99,2022-07-21,2023-08-09 00:00:00,Wallet
U147519,60,Male,Brazil,South America,Basic,8.99,2023-01-15,2026-02-07,Wallet
